,path_or_url,file,line,text
289,/ns/,/mnt/data/service-shop/service-Shop/helm-chart/templates/adservice.yaml,165,- cluster.local/ns/{{ .Release.Namespace }}/sa/{{ .Values.frontend.name }}
290,/sa/,/mnt/data/service-shop/service-Shop/helm-chart/templates/adservice.yaml,165,- cluster.local/ns/{{ .Release.Namespace }}/sa/{{ .Values.frontend.name }}
292,/sa/default,/mnt/data/service-shop/service-Shop/helm-chart/templates/adservice.yaml,167,- cluster.local/ns/{{ .Release.Namespace }}/sa/default
293,/hipstershop,/mnt/data/service-shop/service-Shop/helm-chart/templates/adservice.yaml,172,- /hipstershop.AdService/GetAds
294,/GetAds,/mnt/data/service-shop/service-Shop/helm-chart/templates/adservice.yaml,172,- /hipstershop.AdService/GetAds
295,https://github.com/apps/license-header-lint-gcf,/mnt/data/service-shop/service-Shop/.github/header-checker-lint.yml,15,"# This file configures a GitHub Bot called ""License Header Lint GCF"": https://github.com/apps/license-header-lint-gcf"
296,/missing,/mnt/data/service-shop/service-Shop/.github/header-checker-lint.yml,16,"# The bot runs a GitHub check called ""header-check"" (inside pull-requests) that warns us about invalid/missing license headers."
297,/folders,/mnt/data/service-shop/service-Shop/.github/header-checker-lint.yml,25,"# If you want to ignore certain files/folders, use ignoreFiles."
298,/requirements,/mnt/data/service-shop/service-Shop/.github/header-checker-lint.yml,27,#  - '**/requirements.txt'
299,https://github.com/googleapis/repo-automation-bots/tree/main/packages/auto-approve,/mnt/data/service-shop/service-Shop/.github/auto-approve.yml,15,# https://github.com/googleapis/repo-automation-bots/tree/main/packages/auto-approve
300,/v1,/mnt/data/service-shop/service-Shop/.github/release-cluster/backend-config.yaml,15,apiVersion: cloud.google.com/v1
301,/v1beta1,/mnt/data/service-shop/service-Shop/.github/release-cluster/frontend-config.yaml,15,apiVersion: networking.gke.io/v1beta1
302,/v1,/mnt/data/service-shop/service-Shop/.github/release-cluster/managed-cert.yaml,15,apiVersion: networking.gke.io/v1
303,/v1,/mnt/data/service-shop/service-Shop/.github/release-cluster/frontend-ingress.yaml,15,apiVersion: networking.k8s.io/v1
304,/ingress,/mnt/data/service-shop/service-Shop/.github/release-cluster/frontend-ingress.yaml,20,kubernetes.io/ingress.global-static-ip-name: online-boutique-ip
305,/managed-certificates,/mnt/data/service-shop/service-Shop/.github/release-cluster/frontend-ingress.yaml,21,networking.gke.io/managed-certificates: online-boutique-certificate
306,/v1beta1,/mnt/data/service-shop/service-Shop/.github/release-cluster/frontend-ingress.yaml,22,networking.gke.io/v1beta1.FrontendConfig: frontend-frontend-config
307,/neg,/mnt/data/service-shop/service-Shop/.github/release-cluster/frontend-service.yaml,20,"cloud.google.com/neg: '{""ingress"": true}'"
308,/backend-config,/mnt/data/service-shop/service-Shop/.github/release-cluster/frontend-service.yaml,21,"cloud.google.com/backend-config: '{""default"": ""frontend-backend-config""}'"
309,/workflows/terraform-validate-ci,/mnt/data/service-shop/service-Shop/.github/workflows/terraform-validate-ci.yaml,22,- '.github/workflows/terraform-validate-ci.yaml'
311,/checkout,/mnt/data/service-shop/service-Shop/.github/workflows/terraform-validate-ci.yaml,31,- uses: actions/checkout@v4
312,/setup-terraform,/mnt/data/service-shop/service-Shop/.github/workflows/terraform-validate-ci.yaml,32,- uses: hashicorp/setup-terraform@v3
313,/workflows/helm-chart-ci,/mnt/data/service-shop/service-Shop/.github/workflows/helm-chart-ci.yaml,22,- '.github/workflows/helm-chart-ci.yaml'
315,/checkout,/mnt/data/service-shop/service-Shop/.github/workflows/helm-chart-ci.yaml,31,- uses: actions/checkout@v4
316,https://medium.com/google-cloud/b5bd26253a4c,/mnt/data/service-shop/service-Shop/.github/workflows/helm-chart-ci.yaml,45,# Test related to https://medium.com/google-cloud/b5bd26253a4c
317,/PROJECT_ID/instances/SPANNER_INSTANCE_NAME/databases/SPANNER_DATABASE_NAME,/mnt/data/service-shop/service-Shop/.github/workflows/helm-chart-ci.yaml,47,SPANNER_CONNECTION_STRING=projects/PROJECT_ID/instances/SPANNER_INSTANCE_NAME/databases/SPANNER_DATABASE_NAME
318,https://medium.com/google-cloud/f7248e077339,/mnt/data/service-shop/service-Shop/.github/workflows/helm-chart-ci.yaml,56,# Test related to https://medium.com/google-cloud/f7248e077339
320,/gcp-service-account,/mnt/data/service-shop/service-Shop/.github/workflows/helm-chart-ci.yaml,66,"--set ""serviceAccounts.annotations.iam\.gke\.io/gcp-service-account=${SPANNER_DB_USER_GSA_ID}"" \"
321,https://medium.com/google-cloud/246119e46d53,/mnt/data/service-shop/service-Shop/.github/workflows/helm-chart-ci.yaml,73,# Test related to https://medium.com/google-cloud/246119e46d53
322,https://medium.com/google-cloud/64b71969318d,/mnt/data/service-shop/service-Shop/.github/workflows/helm-chart-ci.yaml,92,# Test related to https://medium.com/google-cloud/64b71969318d
323,/README,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,21,- '**/README.md'
324,/workflows/kustomize-build-ci,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,23,- '.github/workflows/kustomize-build-ci.yaml'
325,/workflows/terraform-validate-ci,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,25,- '.github/workflows/terraform-validate-ci.yaml'
326,/workflows/helm-chart-ci,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,27,- '.github/workflows/helm-chart-ci.yaml'
327,/checkout,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,38,- uses: actions/checkout@v4
328,/setup-dotnet,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,39,- uses: actions/setup-dotnet@v4
329,/setup-go,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,44,- uses: actions/setup-go@v5
330,/validator,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,50,"for GO_PACKAGE in ""shippingservice"" ""productcatalogservice"" ""frontend/validator""; do"
331,/cartservice/,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,59,dotnet test src/cartservice/
333,/refs/pull/,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,88,skaffold run --default-repo=us-docker.pkg.dev/$PROJECT_ID/refs/pull/$PR_NUMBER --tag=$PR_NUMBER --namespace=$NAMESPACE -p network-policies
334,/redis-cart,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,100,kubectl wait --for=condition=available --timeout=1000s deployment/redis-cart
335,/adservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,101,kubectl wait --for=condition=available --timeout=1000s deployment/adservice
336,/cartservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,102,kubectl wait --for=condition=available --timeout=1000s deployment/cartservice
337,/checkoutservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,103,kubectl wait --for=condition=available --timeout=1000s deployment/checkoutservice
338,/currencyservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,104,kubectl wait --for=condition=available --timeout=1000s deployment/currencyservice
339,/emailservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,105,kubectl wait --for=condition=available --timeout=1000s deployment/emailservice
340,/frontend,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,106,kubectl wait --for=condition=available --timeout=1000s deployment/frontend
341,/loadgenerator,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,107,kubectl wait --for=condition=available --timeout=1000s deployment/loadgenerator
342,/paymentservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,108,kubectl wait --for=condition=available --timeout=1000s deployment/paymentservice
343,/productcatalogservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,109,kubectl wait --for=condition=available --timeout=1000s deployment/productcatalogservice
344,/recommendationservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,110,kubectl wait --for=condition=available --timeout=1000s deployment/recommendationservice
345,/shippingservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,111,kubectl wait --for=condition=available --timeout=1000s deployment/shippingservice
346,//g,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,142,"ERROR_COUNT=$(kubectl logs -l app=loadgenerator | grep Aggregated | awk '{print $3}' | sed ""s/[(][^)]*[)]//g"")"
347,/json,/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,155,"-H ""Content-Type: application/json"" \"
348,http://${EXTERNAL_IP},/mnt/data/service-shop/service-Shop/.github/workflows/ci-pr.yaml,157,"--data '{ ""body"": ""🚲 PR staged at '""http://${EXTERNAL_IP}""'""}'"
349,/workflows/kustomize-build-ci,/mnt/data/service-shop/service-Shop/.github/workflows/kustomize-build-ci.yaml,22,- '.github/workflows/kustomize-build-ci.yaml'
351,/checkout,/mnt/data/service-shop/service-Shop/.github/workflows/kustomize-build-ci.yaml,31,- uses: actions/checkout@v4
352,/tests,/mnt/data/service-shop/service-Shop/.github/workflows/kustomize-build-ci.yaml,36,# Build the different combinations of Kustomize components found in kustomize/tests.
354,/Release,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,15,"name: ""Continuous Integration - Main/Release"""
355,/README,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,23,- '**/README.md'
356,/workflows/kustomize-build-ci,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,25,- '.github/workflows/kustomize-build-ci.yaml'
357,/workflows/terraform-validate-ci,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,27,- '.github/workflows/terraform-validate-ci.yaml'
358,/workflows/helm-chart-ci,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,29,- '.github/workflows/helm-chart-ci.yaml'
359,/checkout,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,34,- uses: actions/checkout@v4
360,/setup-dotnet,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,35,- uses: actions/setup-dotnet@v4
361,/setup-go,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,40,- uses: actions/setup-go@v5
362,/cartservice/,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,55,dotnet test src/cartservice/
364,/redis-cart,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,94,kubectl wait --for=condition=available --timeout=1000s deployment/redis-cart
365,/adservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,95,kubectl wait --for=condition=available --timeout=1000s deployment/adservice
366,/cartservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,96,kubectl wait --for=condition=available --timeout=1000s deployment/cartservice
367,/checkoutservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,97,kubectl wait --for=condition=available --timeout=1000s deployment/checkoutservice
368,/currencyservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,98,kubectl wait --for=condition=available --timeout=1000s deployment/currencyservice
369,/emailservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,99,kubectl wait --for=condition=available --timeout=1000s deployment/emailservice
370,/frontend,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,100,kubectl wait --for=condition=available --timeout=1000s deployment/frontend
371,/loadgenerator,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,101,kubectl wait --for=condition=available --timeout=1000s deployment/loadgenerator
372,/paymentservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,102,kubectl wait --for=condition=available --timeout=1000s deployment/paymentservice
373,/productcatalogservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,103,kubectl wait --for=condition=available --timeout=1000s deployment/productcatalogservice
374,/recommendationservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,104,kubectl wait --for=condition=available --timeout=1000s deployment/recommendationservice
375,/shippingservice,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,105,kubectl wait --for=condition=available --timeout=1000s deployment/shippingservice
376,//g,/mnt/data/service-shop/service-Shop/.github/workflows/ci-main.yaml,119,"ERROR_COUNT=$(kubectl logs -l app=loadgenerator | grep Aggregated | awk '{print $3}' | sed ""s/[(][^)]*[)]//g"")"
377,/README,/mnt/data/service-shop/service-Shop/.github/workflows/cleanup.yaml,23,- '**/README.md'
378,/workflows/kustomize-build-ci,/mnt/data/service-shop/service-Shop/.github/workflows/cleanup.yaml,25,- '.github/workflows/kustomize-build-ci.yaml'
379,/workflows/terraform-validate-ci,/mnt/data/service-shop/service-Shop/.github/workflows/cleanup.yaml,27,- '.github/workflows/terraform-validate-ci.yaml'
380,/workflows/kubevious-manifests-ci,/mnt/data/service-shop/service-Shop/.github/workflows/kubevious-manifests-ci.yaml,23,- '.github/workflows/kubevious-manifests-ci.yaml'
382,/checkout,/mnt/data/service-shop/service-Shop/.github/workflows/kubevious-manifests-ci.yaml,36,- uses: actions/checkout@v4
383,/cli,/mnt/data/service-shop/service-Shop/.github/workflows/kubevious-manifests-ci.yaml,40,uses: kubevious/cli@v1.0.64
386,/v1beta1,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1beta1
387,/cymbal-branding,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,20,# - components/cymbal-branding
388,/google-cloud-operations,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,21,# - components/google-cloud-operations
389,/memorystore,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,22,# - components/memorystore
390,/network-policies,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,23,# - components/network-policies
391,/non-public-frontend,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,24,# - components/non-public-frontend
392,/service-accounts,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,25,# - components/service-accounts
393,/alloydb,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,26,# - components/alloydb
394,/single-shared-session,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,27,# - components/single-shared-session
395,/spanner,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,28,# - components/spanner
396,/service-mesh-istio,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,29,# - components/service-mesh-istio
397,/without-loadgenerator,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,30,# - components/without-loadgenerator
398,/container-images-tag,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,32,# - components/container-images-tag
399,/container-images-tag-suffix,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,33,# - components/container-images-tag-suffix
400,/container-images-registry,/mnt/data/service-shop/service-Shop/kustomize/kustomization.yaml,34,# - components/container-images-registry
401,/v1beta1,/mnt/data/service-shop/service-Shop/kustomize/tests/memorystore-with-all-components/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1beta1
402,/base,/mnt/data/service-shop/service-Shop/kustomize/tests/memorystore-with-all-components/kustomization.yaml,18,- ../../base
403,/components/cymbal-branding,/mnt/data/service-shop/service-Shop/kustomize/tests/memorystore-with-all-components/kustomization.yaml,20,- ../../components/cymbal-branding
404,/components/google-cloud-operations,/mnt/data/service-shop/service-Shop/kustomize/tests/memorystore-with-all-components/kustomization.yaml,21,- ../../components/google-cloud-operations
405,/components/network-policies,/mnt/data/service-shop/service-Shop/kustomize/tests/memorystore-with-all-components/kustomization.yaml,22,- ../../components/network-policies
406,/components/memorystore,/mnt/data/service-shop/service-Shop/kustomize/tests/memorystore-with-all-components/kustomization.yaml,23,- ../../components/memorystore
407,/v1beta1,/mnt/data/service-shop/service-Shop/kustomize/tests/spanner-with-all-components/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1beta1
408,/base,/mnt/data/service-shop/service-Shop/kustomize/tests/spanner-with-all-components/kustomization.yaml,18,- ../../base
409,/components/cymbal-branding,/mnt/data/service-shop/service-Shop/kustomize/tests/spanner-with-all-components/kustomization.yaml,20,- ../../components/cymbal-branding
410,/components/google-cloud-operations,/mnt/data/service-shop/service-Shop/kustomize/tests/spanner-with-all-components/kustomization.yaml,21,- ../../components/google-cloud-operations
411,/components/network-policies,/mnt/data/service-shop/service-Shop/kustomize/tests/spanner-with-all-components/kustomization.yaml,22,- ../../components/network-policies
412,/components/spanner,/mnt/data/service-shop/service-Shop/kustomize/tests/spanner-with-all-components/kustomization.yaml,23,- ../../components/spanner
413,/v1beta1,/mnt/data/service-shop/service-Shop/kustomize/tests/service-mesh-istio-with-all-components/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1beta1
414,/base,/mnt/data/service-shop/service-Shop/kustomize/tests/service-mesh-istio-with-all-components/kustomization.yaml,18,- ../../base
415,/components/cymbal-branding,/mnt/data/service-shop/service-Shop/kustomize/tests/service-mesh-istio-with-all-components/kustomization.yaml,20,- ../../components/cymbal-branding
416,/components/google-cloud-operations,/mnt/data/service-shop/service-Shop/kustomize/tests/service-mesh-istio-with-all-components/kustomization.yaml,21,- ../../components/google-cloud-operations
417,/components/network-policies,/mnt/data/service-shop/service-Shop/kustomize/tests/service-mesh-istio-with-all-components/kustomization.yaml,22,- ../../components/network-policies
418,/components/service-mesh-istio,/mnt/data/service-shop/service-Shop/kustomize/tests/service-mesh-istio-with-all-components/kustomization.yaml,23,- ../../components/service-mesh-istio
419,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/custom-base-url/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
420,/spec/template/spec/containers/0/env/-,/mnt/data/service-shop/service-Shop/kustomize/components/custom-base-url/kustomization.yaml,23,path: /spec/template/spec/containers/0/env/-
421,/online-boutique,/mnt/data/service-shop/service-Shop/kustomize/components/custom-base-url/kustomization.yaml,26,value: /online-boutique
422,/spec/template/spec/containers/0/livenessProbe/httpGet/path,/mnt/data/service-shop/service-Shop/kustomize/components/custom-base-url/kustomization.yaml,28,path: /spec/template/spec/containers/0/livenessProbe/httpGet/path
423,/online-boutique/_healthz,/mnt/data/service-shop/service-Shop/kustomize/components/custom-base-url/kustomization.yaml,29,value: /online-boutique/_healthz
424,/spec/template/spec/containers/0/readinessProbe/httpGet/path,/mnt/data/service-shop/service-Shop/kustomize/components/custom-base-url/kustomization.yaml,31,path: /spec/template/spec/containers/0/readinessProbe/httpGet/path
426,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
427,/google-samples/microservices-demo/adservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,18,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/adservice
428,/adservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,19,newName: CONTAINER_IMAGES_REGISTRY/adservice
429,/google-samples/microservices-demo/cartservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,20,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/cartservice
430,/cartservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,21,newName: CONTAINER_IMAGES_REGISTRY/cartservice
431,/google-samples/microservices-demo/checkoutservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,22,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/checkoutservice
432,/checkoutservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,23,newName: CONTAINER_IMAGES_REGISTRY/checkoutservice
433,/google-samples/microservices-demo/currencyservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,24,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/currencyservice
434,/currencyservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,25,newName: CONTAINER_IMAGES_REGISTRY/currencyservice
435,/google-samples/microservices-demo/emailservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,26,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/emailservice
436,/emailservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,27,newName: CONTAINER_IMAGES_REGISTRY/emailservice
437,/google-samples/microservices-demo/frontend,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,28,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/frontend
438,/frontend,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,29,newName: CONTAINER_IMAGES_REGISTRY/frontend
439,/google-samples/microservices-demo/loadgenerator,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,30,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/loadgenerator
440,/loadgenerator,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,31,newName: CONTAINER_IMAGES_REGISTRY/loadgenerator
441,/google-samples/microservices-demo/paymentservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,32,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/paymentservice
442,/paymentservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,33,newName: CONTAINER_IMAGES_REGISTRY/paymentservice
443,/google-samples/microservices-demo/productcatalogservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,34,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/productcatalogservice
444,/productcatalogservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,35,newName: CONTAINER_IMAGES_REGISTRY/productcatalogservice
445,/google-samples/microservices-demo/recommendationservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,36,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/recommendationservice
446,/recommendationservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,37,newName: CONTAINER_IMAGES_REGISTRY/recommendationservice
447,/google-samples/microservices-demo/shippingservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,38,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/shippingservice
448,/shippingservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,39,newName: CONTAINER_IMAGES_REGISTRY/shippingservice
449,/redis,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-registry/kustomization.yaml,41,newName: CONTAINER_IMAGES_REGISTRY/redis
450,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/without-loadgenerator/delete-loadgenerator.patch.yaml,1,apiVersion: apps/v1
451,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/without-loadgenerator/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
452,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/cymbal-branding/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
453,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/cymbal-branding/kustomization.yaml,19,apiVersion: apps/v1
454,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/memorystore/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
455,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/memorystore/kustomization.yaml,20,apiVersion: apps/v1
457,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/single-shared-session/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
458,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/single-shared-session/kustomization.yaml,20,apiVersion: apps/v1
459,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-paymentservice.yaml,15,apiVersion: networking.k8s.io/v1
460,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-currencyservice.yaml,15,apiVersion: networking.k8s.io/v1
461,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-adservice.yaml,15,apiVersion: networking.k8s.io/v1
462,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-redis.yaml,15,apiVersion: networking.k8s.io/v1
463,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-deny-all.yaml,15,apiVersion: networking.k8s.io/v1
464,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-shippingservice.yaml,15,apiVersion: networking.k8s.io/v1
465,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-frontend.yaml,15,apiVersion: networking.k8s.io/v1
466,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
467,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-recommendationservice.yaml,15,apiVersion: networking.k8s.io/v1
468,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-emailservice.yaml,15,apiVersion: networking.k8s.io/v1
469,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-cartservice.yaml,15,apiVersion: networking.k8s.io/v1
470,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-checkoutservice.yaml,15,apiVersion: networking.k8s.io/v1
471,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-productcatalogservice.yaml,15,apiVersion: networking.k8s.io/v1
472,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/network-policies/network-policy-loadgenerator.yaml,15,apiVersion: networking.k8s.io/v1
473,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
474,/google-samples/microservices-demo/adservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,18,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/adservice
475,/google-samples/microservices-demo/cartservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,20,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/cartservice
476,/google-samples/microservices-demo/checkoutservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,22,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/checkoutservice
477,/google-samples/microservices-demo/currencyservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,24,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/currencyservice
478,/google-samples/microservices-demo/emailservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,26,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/emailservice
479,/google-samples/microservices-demo/frontend,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,28,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/frontend
480,/google-samples/microservices-demo/loadgenerator,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,30,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/loadgenerator
481,/google-samples/microservices-demo/paymentservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,32,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/paymentservice
482,/google-samples/microservices-demo/productcatalogservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,34,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/productcatalogservice
